Wall time,Step,Value
1674230178.373724,1447,-11.238788604736328
1674230178.388969,1448,-11.238059997558594
1674230178.402051,1449,-11.237332344055176
1674230178.413299,1450,-11.236603736877441
1674230178.423554,1451,-11.235876083374023
1674230178.435163,1452,-11.235148429870605
1674230178.458215,1454,-11.233694076538086
1674230178.473287,1455,-11.232967376708984
1674230178.486553,1456,-11.232240676879883
1674230178.496401,1457,-11.231513977050781
1674230178.507526,1458,-11.23078727722168
1674230178.521003,1459,-11.230060577392578
1674230178.533596,1460,-11.229333877563477
1674230178.541359,1461,-11.228608131408691
1674230178.564575,1463,-11.227156639099121
1674230178.650729,1470,-11.22208023071289
1674230178.686784,1473,-11.219907760620117
1674230178.698057,1474,-11.219183921813965
1674230178.724185,1476,-11.21773624420166
1674230178.738293,1477,-11.217012405395508
1674230178.791211,1481,-11.214120864868164
1674230178.804092,1482,-11.213397979736328
1674230178.814075,1483,-11.212675094604492
1674230178.866028,1487,-11.209786415100098
1674230178.877877,1488,-11.209065437316895
1674230178.89217,1489,-11.208343505859375
1674230178.908281,1490,-11.207621574401855
1674230178.92042,1491,-11.206900596618652
1674230178.946081,1493,-11.205458641052246
1674230178.959911,1494,-11.204737663269043
1674230179.026153,1498,-11.20185661315918
1674230179.044422,1499,-11.201136589050293
1674230179.055962,1500,-11.200416564941406
1674230179.075607,1502,-11.19897747039795
1674230179.108697,1505,-11.196819305419922
1674230179.156487,1509,-11.193944931030273
1674230179.167548,1510,-11.19322681427002
1674230179.175433,1511,-11.192508697509766
1674230179.199884,1513,-11.191073417663574
1674230179.225246,1515,-11.189638137817383
1674230179.239138,1516,-11.188920974731445
1674230179.319477,1523,-11.183903694152832
1674230179.353422,1526,-11.181756019592285
1674230179.376062,1528,-11.18032455444336
1674230179.442119,1534,-11.176034927368164
1674230179.484172,1537,-11.1738920211792
1674230179.492519,1538,-11.173178672790527
1674230179.530552,1541,-11.171037673950195
1674230179.579618,1545,-11.168185234069824
1674230179.604049,1547,-11.166759490966797
1674230179.617497,1548,-11.166047096252441
1674230179.659312,1551,-11.163910865783691
1674230179.672349,1552,-11.163198471069336
1674230179.686965,1553,-11.162487030029297
1674230179.708916,1555,-11.161064147949219
1674230179.732006,1557,-11.159642219543457
1674230179.788338,1562,-11.156088829040527
1674230179.809967,1564,-11.154668807983398
1674230179.82152,1565,-11.153958320617676
1674230179.830952,1566,-11.15324878692627
1674230179.861737,1568,-11.151829719543457
1674230179.886669,1570,-11.150410652160645
1674230179.903545,1571,-11.149702072143555
1674230179.914309,1572,-11.148993492126465
1674230179.92588,1573,-11.148283958435059
1674230179.960453,1576,-11.146159172058105
1674230179.986395,1578,-11.144742965698242
1674230179.994382,1579,-11.144035339355469
1674230180.008823,1580,-11.143327713012695
1674230180.019925,1581,-11.142620086669922
1674230180.031239,1582,-11.141912460327148
1674230180.065467,1585,-11.139790534973145
1674230180.129938,1590,-11.136258125305176
1674230180.188762,1595,-11.132728576660156
1674230180.201626,1596,-11.132023811340332
1674230180.214672,1597,-11.131318092346191
1674230180.264484,1601,-11.128498077392578
1674230180.276568,1602,-11.12779426574707
1674230180.288457,1603,-11.127089500427246
1674230180.372779,1610,-11.122162818908691
1674230180.382728,1611,-11.121459007263184
1674230180.410548,1613,-11.1200532913208
1674230180.424448,1614,-11.11935043334961
1674230180.444781,1616,-11.117944717407227
1674230180.502322,1620,-11.11513614654541
1674230180.52481,1622,-11.11373233795166
1674230180.548177,1624,-11.11232852935791
1674230180.570583,1626,-11.110926628112793
1674230180.581995,1627,-11.110225677490234
1674230180.626892,1631,-11.107421875
1674230180.67719,1635,-11.104621887207031
1674230180.690652,1636,-11.103921890258789
1674230180.704018,1637,-11.103221893310547
1674230180.717956,1638,-11.102522850036621
1674230180.743945,1640,-11.101123809814453
1674230180.759047,1641,-11.100424766540527
1674230180.824386,1646,-11.096930503845215
1674230180.837944,1647,-11.096232414245605
1674230180.858569,1649,-11.094836235046387
1674230180.879572,1651,-11.093440055847168
1674230180.89438,1652,-11.092742919921875
1674230180.906472,1653,-11.092044830322266
1674230180.915647,1654,-11.091347694396973
1674230180.942725,1656,-11.089953422546387
1674230180.96876,1658,-11.0885591506958
1674230181.020017,1662,-11.085772514343262
1674230181.04149,1664,-11.084381103515625
1674230181.066037,1666,-11.082988739013672
1674230181.099475,1669,-11.080902099609375
1674230181.112489,1670,-11.080206871032715
1674230181.159908,1674,-11.07742691040039
1674230181.19807,1677,-11.075343132019043
1674230181.224005,1679,-11.073954582214355
1674230181.235396,1680,-11.073261260986328
1674230181.246443,1681,-11.072566986083984
1674230181.259249,1682,-11.07187271118164
1674230181.291313,1685,-11.069792747497559
1674230181.30357,1686,-11.069099426269531
1674230181.315124,1687,-11.068406105041504
1674230181.328176,1688,-11.067713737487793
1674230181.33968,1689,-11.067020416259766
1674230181.349239,1690,-11.066328048706055
1674230181.378555,1693,-11.064249992370605
1674230181.392054,1694,-11.063557624816895
1674230181.403707,1695,-11.0628662109375
1674230181.424716,1697,-11.061482429504395
1674230181.435407,1698,-11.060790061950684
1674230181.445142,1699,-11.060098648071289
1674230181.458349,1700,-11.059407234191895
1674230181.487304,1702,-11.058024406433105
1674230181.517291,1704,-11.056642532348633
1674230181.554204,1707,-11.054570198059082
1674230181.577196,1709,-11.053189277648926
1674230181.588742,1710,-11.052499771118164
1674230181.602059,1711,-11.051809310913086
1674230181.613466,1712,-11.051119804382324
1674230181.682048,1718,-11.046981811523438
1674230181.696965,1719,-11.046293258666992
1674230181.735692,1722,-11.04422664642334
1674230181.74461,1723,-11.043538093566895
1674230181.756239,1724,-11.04284954071045
1674230181.768338,1725,-11.042160987854004
1674230181.829112,1730,-11.038721084594727
1674230181.933334,1738,-11.033223152160645
1674230181.945708,1739,-11.032536506652832
1674230181.957771,1740,-11.03184986114502
1674230181.995463,1743,-11.029790878295898
1674230182.016819,1745,-11.02841854095459
1674230182.049978,1748,-11.026361465454102
1674230182.060983,1749,-11.025676727294922
1674230182.072969,1750,-11.024991035461426
1674230182.085763,1751,-11.02430534362793
1674230182.106222,1753,-11.02293586730957
1674230182.115245,1754,-11.022250175476074
1674230182.153969,1757,-11.020196914672852
1674230182.213185,1762,-11.016775131225586
1674230182.225684,1763,-11.016091346740723
1674230182.252597,1765,-11.014724731445312
1674230182.262222,1766,-11.01404094696045
1674230182.288962,1768,-11.012674331665039
1674230182.374439,1775,-11.007894515991211
1674230182.387564,1776,-11.007211685180664
1674230182.401265,1777,-11.006529808044434
1674230182.443779,1780,-11.004484176635742
1674230182.458756,1781,-11.003802299499512
1674230182.495156,1784,-11.001757621765137
1674230182.506696,1785,-11.001075744628906
1674230182.518483,1786,-11.000394821166992
1674230182.53664,1787,-10.999713897705078
1674230182.55698,1789,-10.99835205078125
1674230182.57051,1790,-10.997671127319336
1674230182.599119,1792,-10.996310234069824
1674230182.621668,1794,-10.994949340820312
1674230182.644326,1796,-10.9935884475708
1674230182.657986,1797,-10.992908477783203
1674230182.691489,1800,-10.990869522094727
1674230182.712274,1802,-10.989510536193848
1674230182.726057,1803,-10.988831520080566
1674230182.737035,1804,-10.988151550292969
1674230182.778728,1808,-10.98543643951416
1674230182.805876,1810,-10.984079360961914
1674230182.85628,1814,-10.981366157531738
1674230182.881036,1816,-10.980010032653809
1674230182.909645,1818,-10.978653907775879
1674230182.923302,1819,-10.97797679901123
1674230182.972412,1823,-10.97526741027832
1674230183.006534,1826,-10.973237037658691
1674230183.01674,1827,-10.972559928894043
1674230183.039974,1829,-10.971206665039062
1674230183.048518,1830,-10.97053050994873
1674230183.07985,1832,-10.969178199768066
1674230183.091889,1833,-10.968502044677734
1674230183.103377,1834,-10.967825889587402
1674230183.126056,1836,-10.966474533081055
1674230183.138331,1837,-10.965798377990723
1674230183.146874,1838,-10.965123176574707
1674230183.228394,1844,-10.961071968078613
1674230183.241752,1845,-10.960396766662598
1674230183.25225,1846,-10.959722518920898
1674230183.264128,1847,-10.959047317504883
1674230183.27698,1848,-10.958373069763184
1674230183.313366,1851,-10.956350326538086
1674230183.34827,1853,-10.955001831054688
1674230183.390405,1856,-10.952980995178223
1674230183.440208,1860,-10.950286865234375
1674230183.496515,1864,-10.94759464263916
1674230183.509535,1865,-10.946922302246094
1674230183.522634,1866,-10.946249008178711
1674230183.530389,1867,-10.945576667785645
1674230183.579158,1871,-10.942887306213379
1674230183.592791,1872,-10.942214965820312
1674230183.604262,1873,-10.941543579101562
1674230183.614657,1874,-10.940871238708496
1674230183.629418,1875,-10.940199851989746
1674230183.655505,1877,-10.93885612487793
1674230183.677409,1879,-10.93751335144043
1674230183.692517,1880,-10.93684196472168
1674230183.725165,1883,-10.934828758239746
1674230183.7383,1884,-10.934158325195312
1674230183.76388,1886,-10.932816505432129
1674230183.785846,1888,-10.931475639343262
1674230183.813144,1890,-10.930134773254395
1674230183.825898,1891,-10.929465293884277
1674230183.873369,1895,-10.926785469055176
1674230183.922469,1899,-10.92410659790039
1674230183.956075,1901,-10.922768592834473
1674230183.973602,1902,-10.922099113464355
1674230184.03733,1906,-10.919424057006836
1674230184.060275,1908,-10.918087005615234
1674230184.071908,1909,-10.917418479919434
1674230184.080917,1910,-10.916749954223633
1674230184.116394,1913,-10.914745330810547
1674230184.155014,1916,-10.912741661071777
1674230184.177111,1918,-10.911406517028809
1674230184.253557,1924,-10.907402992248535
1674230184.271693,1925,-10.906736373901367
1674230184.280643,1926,-10.906068801879883
1674230184.303003,1928,-10.904735565185547
1674230184.314217,1929,-10.904068946838379
1674230184.352224,1932,-10.902070045471191
1674230184.386631,1935,-10.90007209777832
1674230184.396081,1936,-10.899405479431152
1674230184.432537,1939,-10.897408485412598
1674230184.445625,1940,-10.896742820739746
1674230184.458599,1941,-10.896078109741211
1674230184.475553,1942,-10.89541244506836
1674230184.522559,1945,-10.893417358398438
1674230184.555157,1947,-10.89208698272705
1674230184.604777,1950,-10.890092849731445
1674230184.620511,1951,-10.88942813873291
1674230184.655584,1953,-10.888099670410156
1674230184.697265,1956,-10.886107444763184
1674230184.746099,1960,-10.883451461791992
1674230184.757296,1961,-10.882787704467773
1674230184.768935,1962,-10.882124900817871
1674230184.781636,1963,-10.881461143493652
1674230184.794413,1964,-10.880797386169434
1674230184.818403,1966,-10.879470825195312
1674230184.829881,1967,-10.87880802154541
1674230184.84506,1968,-10.878145217895508
1674230184.857645,1969,-10.877482414245605
1674230184.924471,1975,-10.873506546020508
1674230184.946121,1977,-10.87218189239502
1674230184.961131,1978,-10.871520042419434
1674230184.973207,1979,-10.870857238769531
1674230184.98611,1980,-10.870195388793945
1674230184.99714,1981,-10.86953353881836
1674230185.011609,1982,-10.868871688842773
1674230185.02742,1983,-10.868210792541504
1674230185.052686,1985,-10.866887092590332
1674230185.07855,1987,-10.865564346313477
1674230185.091421,1988,-10.864903450012207
1674230185.103365,1989,-10.864241600036621
1674230185.129265,1991,-10.862919807434082
1674230185.143211,1992,-10.862258911132812
1674230185.153494,1993,-10.861598014831543
1674230185.177697,1995,-10.86027717590332
1674230185.227426,1999,-10.857634544372559
