Wall time,Step,Value
1674230222.439152,999,-22.193134307861328
1674230222.559198,1001,-22.320636749267578
1674230222.609347,1002,-22.132835388183594
1674230222.657264,1003,-22.409448623657227
1674230222.706576,1004,-22.118284225463867
1674230222.76102,1005,-21.914527893066406
1674230222.807656,1006,-22.273088455200195
1674230223.04539,1011,-22.04949188232422
1674230223.144682,1013,-21.850488662719727
1674230223.235377,1015,-22.272258758544922
1674230223.282786,1016,-22.02738380432129
1674230223.328781,1017,-21.740577697753906
1674230223.570456,1022,-21.45126724243164
1674230223.761209,1026,-21.521549224853516
1674230223.853602,1028,-21.4320068359375
1674230223.9012,1029,-21.617956161499023
1674230224.192978,1035,-21.16002655029297
1674230224.239962,1036,-21.471467971801758
1674230224.288593,1037,-21.429000854492188
1674230224.335388,1038,-21.463714599609375
1674230224.37618,1039,-21.1326961517334
1674230224.546574,1043,-21.32562828063965
1674230224.630562,1045,-21.296707153320312
1674230224.668988,1046,-21.31742286682129
1674230224.926023,1052,-21.10148048400879
1674230224.962404,1053,-21.068376541137695
1674230225.090709,1056,-21.132877349853516
1674230225.168532,1058,-20.78998565673828
1674230225.208957,1059,-20.95866584777832
1674230225.25251,1060,-20.843732833862305
1674230225.345194,1062,-20.921531677246094
1674230225.469506,1065,-20.762374877929688
1674230225.511087,1066,-20.8413028717041
1674230225.549831,1067,-20.92161750793457
1674230225.635175,1069,-20.75804328918457
1674230225.676616,1070,-20.559383392333984
1674230225.718826,1071,-20.62566375732422
1674230225.760849,1072,-20.699983596801758
1674230225.799661,1073,-21.1467227935791
1674230225.846562,1074,-20.788366317749023
1674230225.970261,1077,-20.613325119018555
1674230226.011786,1078,-20.861055374145508
1674230226.101312,1080,-20.653850555419922
1674230226.145496,1081,-20.23694610595703
1674230226.192089,1082,-20.335262298583984
1674230226.3203,1085,-20.400094985961914
1674230226.360411,1086,-20.443735122680664
1674230226.407821,1087,-20.691112518310547
1674230226.581632,1091,-20.403947830200195
1674230226.623821,1092,-20.142318725585938
1674230226.669626,1093,-20.286605834960938
1674230226.877213,1098,-20.2325382232666
1674230226.965865,1100,-20.14011573791504
1674230227.050098,1102,-19.937772750854492
1674230227.088576,1103,-20.075410842895508
1674230227.133509,1104,-20.323368072509766
1674230227.262125,1107,-20.18817138671875
1674230227.304559,1108,-20.205001831054688
1674230227.349542,1109,-19.875009536743164
1674230227.392964,1110,-19.971677780151367
1674230227.433292,1111,-20.038040161132812
1674230227.47142,1112,-19.983264923095703
1674230227.513902,1113,-19.68883514404297
1674230227.555933,1114,-20.154212951660156
1674230227.644482,1116,-20.263086318969727
1674230227.778318,1119,-19.945655822753906
1674230227.864666,1121,-20.129764556884766
1674230227.909127,1122,-19.75422477722168
1674230228.029764,1125,-20.226085662841797
1674230228.074472,1126,-19.77671241760254
1674230228.163784,1128,-19.787290573120117
1674230228.206337,1129,-19.610322952270508
1674230228.254379,1130,-19.643672943115234
1674230228.298923,1131,-19.897293090820312
1674230228.339262,1132,-19.3602352142334
1674230228.426332,1134,-19.748483657836914
1674230228.469162,1135,-19.637495040893555
1674230228.507293,1136,-19.85098648071289
1674230228.634884,1139,-19.68450164794922
